Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20251219|DGP|2740|100|12379|B,Q,N
20251219|DGRE|4655|0|5869|Q
20251219|DGRO|832185|0|1215936|B,Q,N
20251219|DGRS|2287|0|12741|Q
20251219|DGRW|101722|400|432990|B,Q,N
20251219|DGS|23375|0|40325|B,Q,N
20251219|DGT|3739|0|7804|Q,N
20251219|DGX|238917|0|397827|Q,N
20251219|DGXX|503851|19429|1854061|B,Q,N
20251219|DGZ|102|0|359|Q
20251219|DH|144991|4100|318679|B,Q,N
20251219|DHC|168075|1|408900|B,Q,N
20251219|DHCNI|1124|0|3613|Q
20251219|DHCNL|3346|0|4605|Q
20251219|DHDG|6389|0|6680|Q
20251219|DHF|86485|0|469176|B,Q,N
20251219|DHI|1055741|837|1546948|B,Q,N
20251219|DHIL|8124|0|14307|B,Q,N
20251219|DHLX|8064|0|8077|Q
20251219|DHR|406816|1555|820714|B,Q,N
20251219|DHS|5381|0|14744|Q
20251219|DHT|146450|125|337121|B,Q,N
20251219|DHX|18760|639|109213|B,Q,N
20251219|DHY|47348|0|233908|Q,N
20251219|DIA|2181892|50|2607548|B,Q,N
20251219|DIAL|5351|0|49333|Q
20251219|DIAX|5700|0|25993|Q
20251219|DIBS|6312|155|70674|B,Q,N
20251219|DIEM|3528|0|3550|Q,N
20251219|DIG|3403|0|15261|Q
20251219|DIHP|179366|27200|444669|Q,N
20251219|DIM|818|0|1203|Q
20251219|DIME|640|0|1184|Q
20251219|DIN|38190|163|117896|Q,N
20251219|DINO|579909|1160|1442949|B,Q,N
20251219|DINT|3670|0|8304|Q
20251219|DIOD|57924|1019|94845|B,Q,N
20251219|DIPS|2075|0|7520|B,Q,N
20251219|DIS|2804808|24080|5167986|B,Q,N
20251219|DISO|368|0|5377|Q
20251219|DISV|203799|0|331570|Q,N
20251219|DIT|26|0|116|Q
20251219|DIV|124704|170|171616|B,Q,N
20251219|DIVB|69506|0|90195|Q,N
20251219|DIVD|657|0|1148|Q
20251219|DIVE|2374|0|2794|Q
20251219|DIVG|662|643|1553|Q
20251219|DIVI|89380|0|150647|B,Q,N
20251219|DIVL|15|0|133|Q
20251219|DIVN|2097|0|4609|Q
20251219|DIVO|351062|0|489267|B,Q,N
20251219|DIVP|7122|0|11587|Q
20251219|DIVS|87|0|6933|Q
20251219|DIVY|12|0|4339|Q
20251219|DIVZ|3373|0|10266|Q
20251219|DJAN|6839|400|26014|Q
20251219|DJCO|6306|0|8633|Q,N
20251219|DJD|9284|0|13076|Q,N
20251219|DJIA|61980|0|89716|Q,N
20251219|DJP|7376|0|9848|Q
20251219|DJT|18063658|230507|39249008|B,Q,N
20251219|DJTU|1627960|4514|3193408|B,Q,N
20251219|DJTWW|252297|3054|382190|B,Q,N
20251219|DJUL|1424|0|19289|Q
20251219|DJUN|439|0|1935|Q
20251219|DK|168541|900|598747|Q,N
20251219|DKI|20112|0|74046|Q,N
20251219|DKL|15005|0|29904|Q,N
20251219|DKNG|2771791|31335|4491945|B,Q,N
20251219|DKNX|9444|0|15457|Q,N
20251219|DKS|614781|100|922093|B,Q,N
20251219|DKUP|507|0|643|Q
20251219|DLAG|463|0|1888|Q
20251219|DLB|118867|0|207677|B,Q,N
20251219|DLHC|3783|0|10015|B,Q,N
20251219|DLLL|11444|0|28374|Q,N
20251219|DLN|105365|0|369673|Q,N
20251219|DLNG|1531|0|27019|Q,N
20251219|DLNGpA|100|0|103|Q
20251219|DLNV|1260|0|1420|Q
20251219|DLO|119429|0|244672|B,Q,N
20251219|DLPN|1538|0|10759|Q,N
20251219|DLR|556884|1551|868618|B,Q,N
20251219|DLRpJ|3418|0|8597|Q
20251219|DLRpK|5468|0|9394|Q,N
20251219|DLRpL|4128|0|14951|Q,N
20251219|DLS|6027|0|63902|B,Q,N
20251219|DLTH|32370|0|59308|B,Q,N
20251219|DLTR|931974|75|1425497|B,Q,N
20251219|DLX|65123|0|101659|B,Q,N
20251219|DLXY|979|0|5570|Q
20251219|DLY|38540|0|174102|Q,N
20251219|DMA|4047|0|15027|Q,N
20251219|DMAA|10|0|411|Q
20251219|DMAAR|600|600|600|Q
20251219|DMAC|66214|0|107381|B,Q,N
20251219|DMAR|1346|0|3077|Q
20251219|DMAT|2508|0|7396|Q
20251219|DMAX|52036|0|52149|Q
20251219|DMAY|1116|0|6042|Q
20251219|DMB|6807|0|21330|B,Q
20251219|DMBS|24610|0|32923|Q,N
20251219|DMCY|13|0|17|Q,N
20251219|DMII|23138|0|283454|Q
20251219|DMLP|10933|0|51456|B,Q,N
20251219|DMO|10661|0|45276|B,Q,N
20251219|DMRC|28912|0|66140|Q,N
20251219|DMX|3829|0|9078|Q
20251219|DMXF|4316|0|37384|Q,N
20251219|DNA|215907|8110|682035|B,Q,N
20251219|DNL|957|0|9763|Q,N
20251219|DNLI|192663|0|263161|B,Q,N
20251219|DNN|19878178|65249|39411017|B,Q,N
20251219|DNOV|9932|0|15809|Q,N
20251219|DNOW|209671|55|348050|B,Q,N
20251219|DNP|195363|0|535097|B,Q,N
20251219|DNTH|255920|0|467404|B,Q,N
20251219|DNUT|356734|100|1315375|B,Q,N
20251219|DOC|1284055|3012|3076958|B,Q,N
20251219|DOCN|600071|0|746838|B,Q,N
20251219|DOCS|275667|227|640163|B,Q,N
20251219|DOCT|470|0|10425|Q
20251219|DOCU|625464|3522|1155791|B,Q,N
20251219|DOG|640313|2500|1808906|B,Q,N
20251219|DOGD|3225|0|3462|Q,N
20251219|DOGG|13577|0|19797|B,Q
20251219|DOGZ|841|0|1725|Q,N
20251219|DOJE|403|0|8980|Q
20251219|DOL|6460|194|12823|Q,N
20251219|DOLE|106131|0|235307|Q,N
20251219|DOMH|35509|900|77304|Q,N
20251219|DOMO|123090|1|219169|Q,N
20251219|DON|18610|0|190303|B,Q,N
20251219|DOO|25769|0|75984|Q,N
20251219|DORM|18967|0|33785|B,Q,N
20251219|DOUG|92766|0|230994|Q,N
20251219|DOV|253375|24|395970|B,Q,N
20251219|DOW|1984423|5783|4330522|B,Q,N
20251219|DOX|129889|17|249989|B,Q,N
20251219|DOYU|33373|0|39442|B,Q,N
20251219|DPG|23130|0|56225|Q
20251219|DPRO|1250972|4482|2212286|B,Q,N
20251219|DPST|40212|0|117905|B,Q,N
20251219|DPZ|142072|141|207063|B,Q,N
20251219|DQ|32932|0|64286|B,Q,N
20251219|DRAI|313|0|619|Q,N
20251219|DRAY|2408|0|4512|Q,N
20251219|DRCT|1179231|247279|2839616|B,Q,N
20251219|DRD|60503|0|146700|B,Q,N
20251219|DRDB|1|0|1501|Q
20251219|DRES|1550|0|1561|Q
20251219|DRGN|147|0|3332|Q
20251219|DRH|229380|358|473649|Q,N
20251219|DRHpA|14882|0|29222|B,Q
20251219|DRI|987771|1|1144256|B,Q,N
20251219|DRIO|7752|1|16133|B,Q,N
20251219|DRIP|685952|0|1577312|B,Q,N
20251219|DRIV|2783|0|14230|B,Q,N
20251219|DRKY|784|0|2135|Q
20251219|DRLL|1061|0|6270|Q
20251219|DRMA|5876|0|17573|Q
20251219|DRN|88189|0|157223|Q,N
20251219|DRNZ|13287|0|25095|Q,N
20251219|DRS|64357|1|200909|B,Q,N
20251219|DRSK|22792|0|82071|Q,N
20251219|DRTS|36197|0|55291|B,Q,N
20251219|DRTSW|500|0|502|Q
20251219|DRUG|32512|4915|52373|B,Q,N
20251219|DRUP|8|0|231|Q
20251219|DRV|8964|0|28396|Q
20251219|DRVN|220613|0|284897|B,Q,N
20251219|DSEP|687|0|104896|Q,N
20251219|DSGN|33909|0|113857|Q,N
20251219|DSGR|9232|0|18526|Q,N
20251219|DSGX|30601|0|213479|B,Q,N
20251219|DSI|51548|0|89007|Q,N
20251219|DSL|142154|0|680677|B,Q,N
20251219|DSM|20880|0|82349|Q
20251219|DSMC|1360|0|4336|Q
20251219|DSP|51082|1993|104429|B,Q,N
20251219|DSPY|160|0|1319|Q
20251219|DSS|1358|0|7218|Q
20251219|DSTL|88577|595|115836|B,Q,N
20251219|DSTX|1539|0|1569|Q,N
20251219|DSU|53605|0|110060|Q,N
20251219|DSWL|463|0|2545|Q,N
20251219|DSX|79729|157|320628|B,Q,N
20251219|DSXpB|22|0|522|Q,N
20251219|DSX/WS|1960|0|6609|Q
20251219|DSY|30967|0|62265|Q
20251219|DSYWW|42|42|1367|Q
20251219|DT|326442|356|1353510|B,Q,N
20251219|DTAN|8|0|8|Q
20251219|DTB|6883|400|14407|B,Q,N
20251219|DTCK|57478|3209|267161|Q
20251219|DTCR|123094|0|229905|B,Q,N
20251219|DTCX|57211|12548|119100|B,Q,N
20251219|DTD|5078|0|17311|Q,N
20251219|DTE|322317|700|749283|Q,N
20251219|DTEC|19|0|401|Q
20251219|DTF|100|0|194|Q
20251219|DTG|9670|0|15884|Q
20251219|DTH|6495|0|13899|Q,N
20251219|DTI|5957|0|35295|B,Q
20251219|DTIL|58811|0|86403|B,Q,N
20251219|DTK|13350|0|37900|Q,N
20251219|DTM|168130|100|274613|B,Q,N
20251219|DTSQ|102|0|788|Q
20251219|DTSQR|76|76|76|Q
20251219|DTSQU|2|0|2|Q
20251219|DTSS|9144|0|72828|Q,N
20251219|DTST|21333|11194|40174|Q
20251219|DTSTW|8828|0|68146|Q
20251219|DTW|3873|0|21138|Q,N
20251219|DUBS|2949|0|5296|Q,N
20251219|DUG|3921|0|6957|Q
20251219|DUHP|818415|1566|1059163|B,Q,N
20251219|DUK|1003422|15236|1378475|B,Q,N
20251219|DUKB|2327|0|12186|Q
20251219|DUKH|206|0|1345|Q
20251219|DUKpA|7637|0|35841|Q,N
20251219|DUKQ|739|0|1765|Q
20251219|DUKX|200|0|203|Q
20251219|DUKZ|1438|0|3798|Q
20251219|DULL|15863|0|78354|Q
20251219|DUNK|267|0|940|Q
20251219|DUO|18750|351|48089|B,Q,N
20251219|DUOG|1585|377|6512|B,Q
20251219|DUOL|374883|1245|523896|B,Q,N
20251219|DUOT|27864|0|93062|Q,N
20251219|DURA|100|0|768|Q
20251219|DUSA|21002|0|31774|Q
20251219|DUSB|99576|0|239694|B,Q,N
20251219|DUSL|2031|0|7671|B,Q
20251219|DUST|7295035|20010|15719201|B,Q,N
20251219|DV|396176|0|653040|B,Q,N
20251219|DVA|242663|0|376787|B,Q,N
20251219|DVAL|93|0|729|Q
20251219|DVAX|217860|7506|671779|B,Q,N
20251219|DVDN|106|0|121|Q
20251219|DVLT|31942429|4096245|53850962|B,Q,N
20251219|DVLU|4467|0|4718|Q,N
20251219|DVN|1092090|2803|2117603|B,Q,N
20251219|DVND|1|0|3|Q
20251219|DVOL|212|0|4455|Q
20251219|DVS|180283|88|441448|B,Q,N
20251219|DVUT|1|0|1|Q
20251219|DVY|264869|0|332917|B,Q,N
20251219|DVYA|391|0|7049|Q
20251219|DVYE|77472|0|152859|Q,N
20251219|DWAS|13911|0|17515|Q
20251219|DWAW|140|0|646|Q
20251219|DWLD|16678|0|26878|Q
20251219|DWM|1285|86|5941|Q,N
20251219|DWMF|1205|0|10155|Q,N
20251219|DWSH|622|0|28151|Q
20251219|DWSN|2520|0|8555|B,Q
20251219|DWTX|3545|0|5164|B,Q,N
20251219|DWX|3569|0|8944|Q,N
20251219|DX|571618|933|1920925|B,Q,N
20251219|DXC|342968|0|564418|B,Q,N
20251219|DXCM|683825|23639|2936384|B,Q,N
20251219|DXD|189477|345|481463|Q,N
20251219|DXF|5735|0|14598|Q
20251219|DXIV|2573|0|5928|Q
20251219|DXJ|145884|0|180981|B,Q,N
20251219|DXLG|303079|4560|576769|Q,N
20251219|DXpC|1700|0|2714|Q
20251219|DXPE|18978|0|33749|B,Q,N
20251219|DXST|2446|0|7535|B,Q
20251219|DXUV|17599|0|24423|Q,N
20251219|DXYZ|369017|234|1083810|B,Q,N
20251219|DY|130559|0|170121|B,Q,N
20251219|DYAI|67262|0|111800|Q,N
20251219|DYFI|4179|124|4677|Q,N
20251219|DYLD|2169|0|4309|Q
20251219|DYLG|4843|0|4958|Q
20251219|DYN|449674|355|847447|Q,N
20251219|DYNB|2001|0|5002|Q
20251219|DYNF|962791|0|1227947|B,Q,N
20251219|DYTA|575|0|2864|Q,N
20251219|DZZ|382|0|9628|Q
20251219|E|99534|137|130505|B,Q,N
20251219|EA|200742|37086|821458|B,Q,N
20251219|EAD|60789|283|176834|Q,N
20251219|EAF|22361|0|44169|B,Q,N
20251219|EAFG|2|0|83|Q,N
20251219|EAGG|114981|0|168062|B,Q,N
20251219|EAGL|82203|0|308421|Q,N
20251219|EAI|4575|0|9137|B,Q
20251219|EALT|3785|0|8964|Q
20251219|EAOA|77|0|586|Q
20251219|EAOM|17|0|8518|Q
20251219|EAOR|261|0|1826|Q
20251219|EAPR|995|0|1765|Q
20251219|EARN|149855|0|324600|B,Q,N
20251219|EASG|96|0|4323|Q
20251219|EASY|102784|0|102961|Q
20251219|EAT|219989|571|376352|B,Q,N
20251219|EATZ|68|0|507|Q
20251219|EB|94124|0|185184|B,Q,N
20251219|EBAY|1100753|346|1839601|B,Q,N
20251219|EBC|200128|243|346909|Q,N
20251219|EBF|53147|0|84528|B,Q,N
20251219|EBI|4985|0|7590|Q
20251219|EBIT|100|0|300|Q
20251219|EBIZ|1349|1100|1839|Q
20251219|EBMT|4639|2|8092|Q,N
20251219|EBND|94418|0|136814|Q,N
20251219|EBON|4961|0|10076|Q
20251219|EBS|69363|0|173376|B,Q,N
20251219|EBUF|2636|0|8262|Q
20251219|EC|499772|3392|1037261|B,Q,N
20251219|ECAT|49627|0|126265|Q,N
20251219|ECBK|2125|0|2370|Q,N
20251219|ECC|293045|2175|605875|B,Q,N
20251219|ECCC|677|0|3041|Q,N
20251219|ECCF|155|0|515|Q
20251219|ECCpD|850|0|4308|Q
20251219|ECCU|2314|0|3729|Q,N
20251219|ECCV|810|0|2289|Q,N
20251219|ECCW|1593|0|5433|Q,N
20251219|ECCX|5|0|56|Q
20251219|ECDA|144679|54306|422965|Q,N
20251219|ECF|2379|0|35870|Q,N
20251219|ECFpA|248|0|279|Q
20251219|ECG|54177|0|107037|B,Q,N
20251219|ECH|96394|0|546242|B,Q,N
20251219|ECL|278574|3923|481283|B,Q,N
20251219|ECNS|8978|0|13529|Q,N
20251219|ECO|20840|0|96850|B,Q,N
20251219|ECON|799|0|6819|Q
20251219|ECOR|5988|0|16205|B,Q,N
20251219|ECOW|199152|0|200180|Q,N
20251219|ECPG|23184|0|35059|Q,N
20251219|ECVT|156963|0|296872|Q,N
20251219|ECX|198926|1400|831015|B,Q,N
20251219|ED|682416|801|952399|B,Q,N
20251219|EDAP|27021|0|43979|Q,N
20251219|EDBL|41321|4030|81202|Q,N
20251219|EDBLW|1502|0|1724|Q
20251219|EDC|25103|0|76609|B,Q,N
20251219|EDD|39559|860|175184|B,Q,N
20251219|EDEN|2413|0|3759|Q
20251219|EDF|30314|200|131794|B,Q,N
20251219|EDGE|11|0|141|Q
20251219|EDGF|28331|0|33434|Q
20251219|EDGH|4866|0|9643|Q
20251219|EDGI|14099|0|14264|Q
20251219|EDGU|64|0|2222|Q
20251219|EDHL|14149|373|70218|Q
20251219|EDIT|214813|201|693634|B,Q,N
20251219|EDIV|48956|0|128036|Q,N
20251219|EDN|11599|0|24922|B,Q,N
20251219|EDOG|316|0|528|Q
20251219|EDOW|4283|0|9277|B,Q
20251219|EDRY|1|0|366|Q
20251219|EDSA|986|0|7025|Q
20251219|EDTK|1|0|230|Q
20251219|EDU|52104|0|137656|B,Q,N
20251219|EDUC|2111|0|3973|Q,N
20251219|EDV|96368|4558|301403|B,Q,N
20251219|EDZ|53732|0|83205|B,Q
20251219|EE|38006|19|66065|B,Q,N
20251219|EEA|5968|0|28509|B,Q
20251219|EEFT|171575|177|219090|B,Q,N
20251219|EEIQ|15027|0|40449|Q
20251219|EELV|4148|0|34353|Q
20251219|EEM|3878844|35|6473175|B,Q,N
20251219|EEMA|12466|0|21908|B,Q
20251219|EEMS|3901|0|15814|Q,N
20251219|EEMV|54274|0|158974|B,Q,N
20251219|EEMX|38789|0|39894|Q,N
20251219|EES|15610|0|87901|Q
20251219|EET|5979|0|7154|Q,N
20251219|EETH|33399|0|43669|Q,N
20251219|EEV|3544|0|3722|Q
20251219|EEX|17107|2|36988|Q,N
20251219|EFA|6563071|3|12214865|B,Q,N
20251219|EFAA|18302|0|70264|Q,N
20251219|EFAD|548|0|1413|Q
20251219|EFAS|8381|0|10477|B,Q
20251219|EFAV|77920|170|156566|Q,N
20251219|EFAX|79201|0|91484|Q,N
20251219|EFC|354290|1195|537206|B,Q,N
20251219|EFCpA|1849|0|2540|Q
20251219|EFCpB|276|0|813|Q
20251219|EFCpC|239|0|359|Q,N
20251219|EFCpD|698|0|3200|Q
20251219|EFG|162479|12|578656|B,Q,N
20251219|EFIV|3985|0|7463|Q,N
20251219|EFNL|204|0|948|Q,N
20251219|EFO|1313|0|2637|Q,N
20251219|EFOI|1315|0|9183|Q
20251219|EFR|33100|0|292675|Q,N
20251219|EFRA|144|0|202|Q
20251219|EFSC|28753|0|39132|Q,N
20251219|EFSCP|252|0|257|Q
20251219|EFSI|1043|0|1418|Q,N
20251219|EFT|25144|0|130504|Q,N
20251219|EFU|314|0|397|Q
20251219|EFV|1112321|7|1807976|B,Q,N
20251219|EFX|193765|0|781340|B,Q,N
20251219|EFXT|14709|0|60661|Q,N
20251219|EFZ|154|0|289|Q
20251219|EG|53502|50|125700|B,Q,N
20251219|EGAN|63669|0|92669|B,Q,N
20251219|EGBN|52540|8|81489|Q,N
20251219|EGG|1648|0|5024|Q
20251219|EGGQ|743|0|1130|Q,N
20251219|EGGS|906|0|1686|Q,N
20251219|EGGY|3271|0|9705|B,Q,N
20251219|EGHT|62502|340|283853|Q,N
20251219|EGLE|10|0|11|Q
20251219|EGO|366562|0|589781|B,Q,N
20251219|EGP|60752|511|88593|B,Q,N
20251219|EGUS|24|0|185|Q
20251219|EGY|151875|0|415879|B,Q,N
20251219|EH|84206|0|182980|B,Q,N
20251219|EHAB|49790|0|108186|B,Q,N
20251219|EHC|158125|2154|382692|B,Q,N
20251219|EHGO|139|0|9711|Q
20251219|EHI|8130|0|78430|Q
20251219|EHLD|2899|0|3002|Q
20251219|EHLS|40|0|143|Q
20251219|EHTH|60992|10086|358887|Q,N
20251219|EHY|41|0|75|Q
20251219|EIC|37942|0|127878|B,Q,N
20251219|EICA|1015|0|10600|Q
20251219|EICB|3163|0|4099|Q
20251219|EICC|6963|0|45917|Q,N
20251219|EIDO|126534|300|173946|Q,N
20251219|EIG|53998|0|73720|B,Q,N
20251219|EIIA|1559|0|2616|Q,N
20251219|EIM|36358|0|129870|Q,N
20251219|EINC|181|0|1637|Q
20251219|EIPI|11504|0|101924|Q,N
20251219|EIPX|3977|0|11211|Q
20251219|EIRL|655|0|1236|Q,N
20251219|EIS|8039|0|43783|B,Q,N
20251219|EIX|638193|0|998933|B,Q,N
20251219|EJAN|105|0|1558|Q
20251219|EJH|21924|0|44118|Q,N
20251219|EJUL|1460|0|3758|Q
20251219|EKSO|7179|0|22549|B,Q
20251219|EL|1052647|161|1775292|B,Q,N
20251219|ELA|55728|0|102913|B,Q,N
20251219|ELAB|21781|1819|47289|B,Q,N
20251219|ELAN|761220|0|2072762|B,Q,N
20251219|ELBM|118443|600|410685|Q,N
20251219|ELC|3393|0|10972|B,Q,N
20251219|ELCV|10564|0|19267|Q,N
20251219|ELD|3361|0|6349|Q,N
20251219|ELDN|224290|0|467310|Q,N
20251219|ELE|31738|0|93032|B,Q,N
20251219|ELF|376801|100|703609|B,Q,N
20251219|ELFY|7584|0|21643|Q,N
20251219|ELIL|17400|0|42205|B,Q,N
20251219|ELIS|90|0|136|Q
20251219|ELLO|4|0|4|Q
20251219|ELM|122706|0|123948|Q
20251219|ELMD|7560|0|25891|Q,N
20251219|ELME|225683|0|358452|B,Q,N
20251219|ELOG|4072|0|99818|Q,N
20251219|ELP|121673|0|336085|B,Q,N
20251219|ELPC|1153|0|1897|Q
20251219|ELPW|124210|0|215717|Q
20251219|ELS|307168|0|481640|Q,N
20251219|ELSE|1472|0|1570|Q
20251219|ELTK|702|0|2528|Q
20251219|ELTX|26306|0|37623|B,Q,N
20251219|ELUT|160564|6700|497181|Q,N
20251219|ELV|418442|223|774177|B,Q,N
20251219|ELVA|123304|0|194496|B,Q,N
20251219|ELVN|139260|720|303170|B,Q,N
20251219|ELVR|15157|321|44510|B,Q,N
20251219|ELWS|274|0|995|Q
20251219|ELWT|628|0|9412|Q,N
20251219|EM|256671|0|516964|B,Q,N
20251219|EMA|24433|0|30843|Q,N
20251219|EMB|983851|0|1765721|B,Q,N
20251219|EMBC|80997|0|121739|Q,N
20251219|EMBD|8755|0|14930|Q
20251219|EMBJ|77660|0|235349|B,Q,N
20251219|EMBX|367|0|2990|Q
20251219|EMCB|230|0|942|Q,N
20251219|EMCR|897|0|1139|Q,N
20251219|EMCS|238|0|741|Q,N
20251219|EMD|110591|0|215063|B,Q,N
20251219|EMDM|180|0|1762|Q
20251219|EMDV|100|0|102|Q
20251219|EME|83495|29|167669|B,Q,N
20251219|EMEQ|1150|0|11967|Q,N
20251219|EMF|2821|0|11915|B,Q,N
20251219|EMGF|22540|0|41370|B,Q,N
20251219|EMHC|12426|0|22058|Q,N
20251219|EMHY|24352|0|42093|B,Q
20251219|EMIF|618|0|933|Q,N
20251219|EMKT|785|0|5446|Q
20251219|EML|5160|0|5961|Q,N
20251219|EMLC|630399|0|751145|B,Q,N
20251219|EMLP|72655|0|151443|B,Q,N
20251219|EMM|3054|0|3077|Q,N
20251219|EMMF|4065|0|10114|Q
20251219|EMN|333970|266|527448|B,Q,N
20251219|EMNT|573|0|2564|Q
20251219|EMO|14333|359|31866|B,Q
20251219|EMOP|1|0|2|Q
20251219|EMOT|100|100|599|Q
20251219|EMP|4435|68|9862|Q,N
20251219|EMPB|2108|0|2209|Q
20251219|EMPD|129235|0|202870|B,Q,N
20251219|EMQQ|3609|0|17256|B,Q,N
20251219|EMR|491020|278|759184|B,Q,N
20251219|EMSF|897|0|4225|Q
20251219|EMTL|1192|0|2302|Q
20251219|EMTY|1|0|304|Q
20251219|EMXC|354050|0|626220|B,Q,N
20251219|EMXF|5069|0|8009|Q,N
20251219|ENB|394638|533|792978|B,Q,N
20251219|ENDW|167|0|2802|Q
20251219|ENFR|6433|802|33487|Q,N
20251219|ENGN|18191|0|50617|Q,N
20251219|ENGNW|475|0|775|Q
20251219|ENGS|29180|266|40090|Q,N
20251219|ENHU|1301|0|1301|Q
20251219|ENIC|70820|0|153252|B,Q,N
20251219|ENLT|5518|0|9889|B,Q,N
20251219|ENLV|111264|0|237977|B,Q,N
20251219|ENO|1749|0|3416|Q
20251219|ENOR|1778|0|2111|Q
20251219|ENOV|92833|0|251478|B,Q,N
20251219|ENPH|970357|2256|1901085|B,Q,N
20251219|ENPX|1483|0|5495|Q
20251219|ENR|148996|226|255813|B,Q,N
20251219|ENS|96861|349|146365|B,Q,N
20251219|ENSC|29492|0|50928|Q,N
20251219|ENSG|89711|0|158226|B,Q,N
20251219|ENTA|82828|1012|150882|B,Q,N
20251219|ENTG|528480|0|1431531|B,Q,N
20251219|ENTX|22036|0|102122|B,Q
20251219|ENVA|58877|0|96162|B,Q,N
20251219|ENVB|7068|3383|23451|B,Q,N
20251219|ENVX|1241974|5253|2766118|B,Q,N
20251219|ENZL|610|0|2208|Q,N
20251219|EOCT|12888|0|14928|Q,N
20251219|EOD|29787|0|82123|Q,N
20251219|EOG|538818|4285|1452179|B,Q,N
20251219|EOI|80469|15|140963|Q,N
20251219|EOLS|69466|600|203110|Q,N
20251219|EONR|406254|53627|713143|B,Q,N
20251219|EOS|19301|700|57765|Q,N
20251219|EOSE|2235682|9893|5014249|B,Q,N
20251219|EOT|15508|0|31876|B,Q,N
20251219|EP|6076|0|16561|Q,N
20251219|EPAC|100961|1054|433966|B,Q,N
20251219|EPAM|222246|5|295442|B,Q,N
20251219|EPC|142762|0|201021|B,Q,N
20251219|EPD|813326|1563|1312010|B,Q,N
20251219|EPEM|1|0|1|N
20251219|EPHE|149755|1025|162105|B,Q,N
20251219|EPI|65253|0|252949|B,Q,N
20251219|EPIN|1|0|1|Q
20251219|EPM|111587|556|267528|B,Q,N
20251219|EPMB|105|0|105|Q
20251219|EPOL|91058|100|107442|B,Q,N
20251219|EPOW|10949|0|12982|Q,N
20251219|EPP|199139|0|261821|Q,N
20251219|EPpC|2081|0|2792|Q
20251219|EPR|167734|0|250424|B,Q,N
20251219|EPRF|4559|0|61804|Q
20251219|EPRpC|102|0|1147|Q
20251219|EPRpE|1|0|12|Q
20251219|EPRpG|1333|0|2861|Q
20251219|EPRT|154760|0|286673|Q,N
20251219|EPRX|273125|0|300830|B,Q,N
20251219|EPS|10427|0|21652|Q,N
20251219|EPSM|10484|0|28134|Q
20251219|EPSN|75464|0|159319|B,Q,N
20251219|EPU|37023|0|43220|B,Q,N
20251219|EPV|4035|0|8113|Q
20251219|EPWK|52981|7291|168408|Q
20251219|EQ|297424|0|352389|B,Q,N
20251219|EQAL|14124|0|18234|Q,N
20251219|EQBK|12252|0|22479|Q,N
20251219|EQH|299058|1045|544520|B,Q,N
20251219|EQHpA|23565|100|80829|Q
20251219|EQHpC|14313|0|27909|Q
20251219|EQIN|3826|0|16145|Q
20251219|EQIX|153857|125|224177|B,Q,N
20251219|EQL|10731|0|24694|B,Q
20251219|EQLT|36|0|191|Q
20251219|EQNR|760234|8290|1061554|B,Q,N
20251219|EQR|264081|0|602912|B,Q,N
20251219|EQRR|92|0|246|Q
20251219|EQS|370|0|69499|Q
20251219|EQT|1077464|1825|3189523|B,Q,N
20251219|EQTY|19610|0|24023|Q
20251219|EQWL|49781|0|98535|Q,N
20251219|EQX|3249059|2501|5650444|B,Q,N
20251219|ERAS|501203|0|1595125|Q,N
20251219|ERC|17875|0|45645|Q,N
20251219|ERET|697|0|699|Q
20251219|ERH|6010|0|16898|Q,N
20251219|ERIC|1789099|3033|3124838|B,Q,N
20251219|ERIE|33922|0|47430|B,Q,N
20251219|ERII|57160|0|121040|Q,N
20251219|ERNA|2088|0|9485|Q
20251219|ERNZ|26|0|29|Q
20251219|ERO|189923|5275|443046|B,Q,N
20251219|ERTH|408|0|1944|Q
20251219|ERX|15458|0|29895|Q,N
20251219|ERY|17353|0|41063|Q,N
20251219|ES|451916|1087|693503|B,Q,N
20251219|ESAB|36666|0|98334|B,Q,N
20251219|ESBA|1800|0|19519|Q
20251219|ESBG|435|0|1101|Q,N
20251219|ESCA|2391|0|7216|Q,N
20251219|ESE|30417|0|77761|B,Q,N
20251219|ESEA|6830|0|17685|B,Q,N
20251219|ESG|14|0|46|Q
20251219|ESGD|45574|157|249475|Q,N
20251219|ESGE|71365|0|249871|B,Q,N
20251219|ESGG|27|0|109|Q
20251219|ESGL|461|0|2803|Q
20251219|ESGU|76832|0|169263|Q,N
20251219|ESGV|26341|0|69525|B,Q,N
20251219|ESHA|904|0|4803|Q
20251219|ESI|341955|10757|525784|B,Q,N
20251219|ESIM|504|0|504|Q
20251219|ESIX|3|0|30|Q
20251219|ESK|35|0|2917|Q
20251219|ESLA|9543|0|22557|Q
20251219|ESLG|433|0|560|Q
20251219|ESLT|16542|1|45758|B,Q,N
20251219|ESLV|134|0|135|Q
20251219|ESML|36975|0|74679|Q,N
20251219|ESN|109480|0|139671|Q
20251219|ESNT|157706|0|205647|Q,N
20251219|ESOA|27809|0|134530|Q,N
20251219|ESP|3640|0|6828|B,Q,N
20251219|ESPO|6032|0|20166|Q,N
20251219|ESPR|766852|0|1991193|B,Q,N
20251219|ESQ|6340|0|13600|B,Q,N
20251219|ESRT|223791|0|488390|B,Q,N
20251219|ESS|100614|16|172366|B,Q,N
